customer_id,signup_date,last_active_date,subscription_plan,monthly_spend,support_tickets,logins_last_30_days,feature_usage_score,industry,team_size,is_churned
CUST127728,2022-06-29,2023-01-11,Basic,19.73,3,6,0.47,Finance,4,True
CUST127729,2022-12-04,2024-04-01,Basic,21.48,2,14,0.29,Education,2,False
CUST127730,2023-05-23,2024-04-13,Basic,21.07,1,11,0.24,Healthcare,2,False
CUST127731,2023-09-23,2024-04-11,Basic,19.75,3,12,0.13,Healthcare,3,False
CUST127732,2023-03-20,2024-04-20,Pro,54.87,1,9,0.42,Real Estate,7,False
CUST127733,2021-12-27,2022-11-08,Basic,19.29,2,5,0.09,Education,5,True
CUST127734,2021-06-11,2021-07-16,Pro,73.41,5,11,0.29,E-commerce,12,True
CUST127735,2023-02-28,2023-05-28,Pro,61.54,3,8,0.01,Real Estate,8,True
CUST127736,2021-07-05,2024-04-28,Basic,16.09,3,14,0.29,E-commerce,1,False
CUST127737,2022-11-06,2024-04-16,Pro,56.32,0,11,0.26,SaaS,7,True
CUST127738,2024-03-04,2024-04-30,Basic,20.59,0,10,0.17,Healthcare,2,True
CUST127739,2022-09-18,2024-03-30,Basic,22.69,4,6,0.26,SaaS,3,True
CUST127740,2021-09-21,2022-04-26,Enterprise,819.51,1,8,0.44,Healthcare,227,True
CUST127741,2023-07-16,2024-01-26,Pro,91.17,0,9,0.54,Education,19,True
CUST127742,2022-02-05,2024-04-08,Enterprise,1817.86,3,7,0.34,Real Estate,439,False
CUST127743,2024-01-24,2024-04-22,Pro,49.3,0,7,0.04,Healthcare,6,False
CUST127744,2023-10-06,2024-04-08,Basic,19.61,2,15,0.3,E-commerce,4,False
CUST127745,2023-07-26,2024-04-16,Basic,18.32,3,16,0.47,SaaS,2,False
CUST127746,2022-07-04,2023-04-06,Basic,18.86,0,9,0.19,Healthcare,3,True
CUST127747,2024-02-29,2024-04-28,Pro,57.62,0,16,0.26,SaaS,8,False
CUST127748,2023-10-08,2024-04-26,Enterprise,1748.92,2,8,0.42,Real Estate,368,False
CUST127749,2023-07-10,2024-04-17,Pro,73.33,2,6,0.14,SaaS,14,False
CUST127750,2021-12-06,2024-04-28,Basic,23.57,3,14,0.12,Education,4,False
CUST127751,2024-02-20,2024-04-18,Basic,17.27,3,6,0.52,Real Estate,4,False
CUST127752,2022-01-30,2023-09-07,Pro,69.16,4,12,0.44,Education,12,True
CUST127753,2022-12-28,2024-04-01,Enterprise,324.6,1,5,0.2,Education,84,False
CUST127754,2023-01-08,2024-04-01,Basic,22.31,3,11,0.19,E-commerce,1,False
CUST127755,2022-06-29,2024-04-05,Basic,14.7,1,6,0.05,Education,3,False
CUST127756,2021-10-08,2024-04-06,Basic,20.61,3,5,0.46,E-commerce,5,False
CUST127757,2023-12-05,2024-04-19,Basic,21.55,2,13,0.21,Education,5,False
CUST127758,2022-11-03,2024-04-30,Pro,60.5,2,9,0.13,SaaS,8,False
CUST127759,2022-10-03,2024-04-15,Basic,20.73,0,15,0.57,E-commerce,4,False
CUST127760,2022-01-06,2024-04-28,Pro,68.76,1,15,0.4,Finance,11,False
CUST127761,2023-12-11,2024-04-29,Basic,16.81,2,13,0.13,Finance,4,False
CUST127762,2021-08-03,2022-08-27,Basic,18.12,2,5,0.22,E-commerce,2,True
CUST127763,2021-11-25,2022-02-23,Basic,21.89,2,13,0.05,Real Estate,3,True
CUST127764,2022-07-10,2024-04-28,Pro,78.76,3,11,0.52,Finance,15,False
CUST127765,2023-07-23,2024-04-27,Pro,65.8,1,13,0.23,Healthcare,13,False
CUST127766,2023-10-03,2024-04-12,Basic,21.54,4,9,0.22,Real Estate,4,False
CUST127767,2021-09-01,2024-04-19,Basic,28.65,6,12,0.2,Healthcare,4,False
CUST127768,2022-10-07,2024-04-30,Basic,22.63,2,7,0.29,SaaS,2,False
CUST127769,2021-09-22,2024-04-11,Basic,23.49,1,11,0.33,E-commerce,4,False
CUST127770,2022-01-10,2024-04-25,Pro,64.12,1,7,0.34,Real Estate,12,False
CUST127771,2023-10-26,2024-04-03,Pro,87.8,1,10,0.52,Finance,16,False
CUST127772,2021-10-12,2024-04-16,Basic,19.5,4,10,0.2,Education,3,False
CUST127773,2023-05-01,2024-04-02,Pro,58.67,2,15,0.45,Education,11,False
CUST127774,2023-02-09,2024-04-05,Pro,54.83,1,4,0.31,Healthcare,8,False
CUST127775,2024-01-25,2024-04-27,Basic,18.89,0,5,0.6,Education,2,False
CUST127776,2021-07-28,2024-04-04,Basic,26.38,3,8,0.62,E-commerce,2,False
CUST127777,2022-11-14,2024-04-09,Pro,68.0,2,18,0.33,SaaS,17,False
CUST127778,2023-05-09,2024-04-28,Pro,80.32,0,10,0.42,Finance,17,False
CUST127779,2022-03-02,2024-04-20,Basic,16.96,3,7,0.56,Education,1,False
CUST127780,2021-05-26,2024-04-25,Pro,56.01,1,10,0.16,Healthcare,6,False
CUST127781,2021-12-12,2024-04-17,Basic,22.91,1,15,0.47,SaaS,2,False
CUST127782,2021-12-19,2024-04-28,Pro,85.73,3,12,0.28,Finance,18,False
CUST127783,2021-07-28,2024-04-07,Enterprise,1896.5,0,11,0.24,Education,369,False
CUST127784,2021-05-18,2024-04-02,Pro,52.93,2,11,0.11,Education,7,False
CUST127785,2022-01-28,2024-04-29,Pro,67.86,2,10,0.48,Education,17,False
CUST127786,2021-12-14,2024-04-07,Basic,16.62,0,9,0.67,Healthcare,1,False
CUST127787,2023-10-31,2024-04-19,Pro,68.07,2,13,0.17,Education,12,False
CUST127788,2024-01-27,2024-04-23,Pro,68.29,3,9,0.14,SaaS,15,False
CUST127789,2021-11-15,2024-04-04,Basic,20.25,1,8,0.6,SaaS,3,False
CUST127790,2022-11-21,2024-03-16,Pro,83.94,2,6,0.08,Real Estate,17,True
CUST127791,2023-06-12,2023-09-04,Enterprise,1761.44,2,13,0.17,E-commerce,398,True
CUST127792,2022-01-31,2024-04-04,Basic,19.85,0,7,0.39,SaaS,5,False
CUST127793,2023-04-20,2024-04-12,Basic,18.87,3,5,0.08,Finance,2,False
CUST127794,2024-02-01,2024-04-26,Pro,67.35,2,8,0.14,Healthcare,14,False
CUST127795,2022-08-13,2024-04-24,Pro,80.46,3,18,0.57,Real Estate,17,False
CUST127796,2023-11-13,2024-04-29,Enterprise,617.58,1,18,0.14,SaaS,115,False
CUST127797,2021-10-24,2024-04-29,Pro,77.47,3,12,0.19,Finance,16,False
CUST127798,2023-08-26,2024-04-30,Pro,68.17,0,14,0.54,Education,16,True
CUST127799,2024-02-19,2024-04-30,Pro,70.49,4,7,0.28,Finance,13,True
CUST127800,2021-06-06,2022-09-19,Basic,27.83,2,16,0.24,Finance,4,True
CUST127801,2023-11-11,2024-04-12,Pro,48.97,4,18,0.54,SaaS,5,False
CUST127802,2021-12-20,2022-12-06,Basic,20.47,4,14,0.51,Finance,5,True
CUST127803,2023-04-23,2024-04-09,Basic,16.48,2,12,0.22,Finance,5,False
CUST127804,2023-01-28,2023-03-14,Basic,19.21,2,16,0.32,Education,5,True
CUST127805,2023-01-06,2024-04-30,Basic,17.5,5,7,0.43,Real Estate,1,False
CUST127806,2022-10-19,2024-04-15,Basic,23.01,3,12,0.39,SaaS,3,False
CUST127807,2023-09-27,2024-04-22,Basic,25.43,2,6,0.72,Real Estate,1,False
CUST127808,2021-12-20,2022-04-17,Basic,15.12,0,10,0.27,Education,3,True
CUST127809,2022-09-06,2024-03-05,Basic,19.69,0,5,0.02,E-commerce,2,True
CUST127810,2022-02-23,2024-04-12,Basic,17.01,0,10,0.19,SaaS,2,False
CUST127811,2021-07-25,2022-07-09,Pro,74.32,4,6,0.44,Healthcare,15,True
CUST127812,2023-05-16,2024-04-13,Enterprise,2039.64,1,14,0.2,Real Estate,411,False
CUST127813,2023-05-18,2024-04-08,Pro,73.17,2,9,0.12,Education,12,False
CUST127814,2021-10-25,2024-04-20,Basic,17.87,1,9,0.4,SaaS,3,False
CUST127815,2022-08-13,2024-04-08,Pro,69.7,3,18,0.16,Healthcare,11,False
CUST127816,2022-08-13,2024-04-21,Basic,19.28,1,11,0.6,Education,4,False
CUST127817,2021-08-09,2024-04-23,Basic,14.58,2,7,0.02,Real Estate,3,False
CUST127818,2022-06-23,2024-04-05,Pro,71.31,0,10,0.21,Finance,15,False
CUST127819,2023-06-13,2024-04-10,Pro,78.93,3,9,0.61,E-commerce,17,False
CUST127820,2021-10-15,2024-04-26,Pro,68.18,4,11,0.01,Healthcare,13,False
CUST127821,2023-12-01,2024-04-05,Pro,72.78,3,12,0.72,Healthcare,15,False
CUST127822,2022-10-19,2024-04-12,Basic,16.04,0,10,0.49,Finance,5,False
CUST127823,2023-12-21,2024-04-14,Enterprise,1365.89,2,11,0.33,Healthcare,270,False
CUST127824,2024-03-07,2024-04-16,Pro,74.23,1,11,0.27,Real Estate,12,False
CUST127825,2022-06-05,2024-04-17,Pro,80.58,0,4,0.41,Finance,16,False
CUST127826,2022-01-03,2024-04-12,Pro,60.51,1,5,0.36,Real Estate,7,False
CUST127827,2023-08-09,2024-04-30,Basic,18.15,2,10,0.58,SaaS,3,True
CUST127828,2023-07-15,2024-04-12,Basic,19.08,3,7,0.37,Real Estate,5,False
CUST127829,2022-09-05,2024-04-24,Basic,17.66,0,12,0.18,Finance,3,False
CUST127830,2023-11-08,2024-04-03,Basic,15.05,2,8,0.34,Real Estate,5,False
CUST127831,2023-10-12,2024-04-30,Basic,19.03,1,13,0.31,Real Estate,1,True
CUST127832,2022-04-13,2024-04-19,Basic,20.76,2,7,0.09,SaaS,5,False
CUST127833,2023-03-21,2024-04-26,Enterprise,708.83,3,9,0.61,Finance,145,False
CUST127834,2022-07-05,2024-04-11,Enterprise,1202.82,2,8,0.23,SaaS,275,False
CUST127835,2024-03-03,2024-04-22,Pro,69.58,3,16,0.48,SaaS,11,False
CUST127836,2022-11-30,2024-04-22,Basic,22.21,1,6,0.19,E-commerce,1,False
CUST127837,2021-08-02,2024-04-15,Basic,23.32,3,10,0.08,Real Estate,3,False
CUST127838,2024-03-30,2024-04-30,Pro,47.81,2,13,0.25,Real Estate,5,True
CUST127839,2023-08-29,2024-04-30,Basic,20.09,2,12,0.4,E-commerce,2,True
CUST127840,2022-06-13,2024-04-04,Pro,88.57,2,8,0.14,Education,18,False
CUST127841,2024-02-09,2024-04-07,Enterprise,303.54,1,6,0.29,Real Estate,80,False
CUST127842,2023-03-06,2024-04-28,Basic,18.35,5,11,0.19,SaaS,4,False
CUST127843,2024-02-15,2024-04-11,Pro,56.31,1,4,0.47,Real Estate,7,False
CUST127844,2022-09-27,2024-04-05,Basic,14.1,5,15,0.66,SaaS,2,False
CUST127845,2021-04-02,2022-10-11,Pro,85.69,1,13,0.06,E-commerce,16,True
CUST127846,2022-06-25,2024-04-01,Basic,19.64,3,16,0.06,Finance,5,False
CUST127847,2023-09-20,2024-04-26,Basic,20.2,4,12,0.65,Education,1,False
CUST127848,2023-04-05,2024-04-15,Pro,53.85,1,8,0.45,E-commerce,7,False
CUST127849,2021-09-14,2022-05-09,Pro,75.75,3,21,0.09,Finance,18,True
CUST127850,2023-04-27,2024-04-09,Pro,49.46,0,10,0.24,E-commerce,5,True
CUST127851,2021-05-03,2024-04-05,Basic,15.17,1,15,0.35,Finance,3,False
CUST127852,2023-09-07,2024-04-13,Pro,53.39,0,15,0.28,SaaS,6,False
CUST127853,2024-03-10,2024-04-28,Pro,57.13,4,18,0.32,Education,8,False
CUST127854,2023-01-18,2023-09-23,Enterprise,1480.13,1,10,0.25,E-commerce,424,True
CUST127855,2023-07-09,2024-04-02,Enterprise,715.89,2,7,0.01,Healthcare,195,False
CUST127856,2021-09-10,2024-04-06,Pro,60.27,2,9,0.33,Finance,7,False
CUST127857,2021-08-14,2024-04-07,Pro,65.21,2,8,0.05,Finance,14,False
CUST127858,2022-09-24,2024-04-06,Pro,77.74,1,6,0.32,SaaS,18,False
CUST127859,2024-01-18,2024-04-28,Basic,15.99,5,8,0.33,Finance,5,False
CUST127860,2021-05-15,2024-04-29,Basic,21.13,2,9,0.58,Finance,3,False
CUST127861,2023-06-15,2024-04-22,Pro,64.15,2,9,0.72,Healthcare,11,False
CUST127862,2022-04-11,2024-04-20,Pro,74.54,2,13,0.36,Real Estate,14,False
CUST127863,2023-02-10,2024-04-29,Pro,83.0,1,10,0.18,Real Estate,17,False
CUST127864,2023-08-22,2024-04-26,Basic,25.41,3,13,0.17,Real Estate,1,False
CUST127865,2023-07-22,2024-04-19,Basic,18.91,1,12,0.34,E-commerce,4,False
CUST127866,2021-07-11,2022-09-26,Basic,15.81,5,15,0.34,Healthcare,4,True
CUST127867,2023-08-13,2024-04-23,Basic,12.24,3,9,0.44,SaaS,1,False
CUST127868,2022-11-03,2024-04-09,Basic,13.48,0,4,0.23,SaaS,4,False
CUST127869,2023-03-22,2024-04-25,Enterprise,784.56,2,13,0.01,Finance,231,False
CUST127870,2023-02-19,2024-04-28,Basic,23.71,3,9,0.35,SaaS,3,False
CUST127871,2022-04-24,2024-04-16,Pro,56.89,3,13,0.29,Finance,6,False
CUST127872,2023-06-07,2024-04-30,Basic,20.89,4,12,0.09,Real Estate,1,True
CUST127873,2022-09-13,2024-04-24,Enterprise,240.0,3,9,0.18,Education,41,False
CUST127874,2021-07-12,2024-04-02,Enterprise,616.49,2,9,0.1,Education,173,False
CUST127875,2022-02-02,2024-04-05,Basic,16.83,1,10,0.17,E-commerce,4,False
CUST127876,2022-05-10,2024-04-05,Enterprise,2084.41,2,12,0.17,Healthcare,429,False
CUST127877,2022-03-05,2023-04-07,Pro,59.71,1,8,0.25,Healthcare,9,True
CUST127878,2021-09-29,2024-04-16,Basic,20.06,0,7,0.07,Finance,1,False
CUST127879,2024-01-27,2024-04-22,Pro,76.85,5,10,0.42,E-commerce,13,False
CUST127880,2023-11-03,2024-04-30,Basic,15.85,2,9,0.03,Finance,1,True
CUST127881,2021-12-17,2024-04-06,Pro,72.2,1,12,0.38,E-commerce,15,False
CUST127882,2023-09-07,2024-04-30,Enterprise,924.48,2,15,0.65,E-commerce,253,True
CUST127883,2022-06-03,2024-04-20,Pro,66.0,1,11,0.44,SaaS,14,False
CUST127884,2021-12-22,2024-04-03,Basic,20.46,0,6,0.18,E-commerce,3,False
CUST127885,2023-12-06,2024-04-01,Basic,24.55,3,2,0.15,Real Estate,1,False
CUST127886,2022-07-02,2024-04-26,Basic,23.15,3,5,0.31,Finance,3,False
CUST127887,2022-07-29,2023-11-01,Basic,20.93,1,10,0.23,Healthcare,3,True
CUST127888,2022-08-01,2024-04-14,Basic,18.37,4,8,0.12,Healthcare,4,False
CUST127889,2022-05-22,2024-04-29,Basic,28.54,0,9,0.1,Finance,1,False
CUST127890,2022-05-31,2024-04-18,Pro,66.16,1,14,0.22,Real Estate,10,False
CUST127891,2021-10-21,2024-04-03,Pro,59.33,0,9,0.21,Healthcare,9,False
CUST127892,2023-11-15,2024-04-22,Basic,15.18,2,13,0.49,Finance,4,False
CUST127893,2022-07-09,2024-04-13,Basic,21.07,2,10,0.2,Education,1,False
CUST127894,2022-05-31,2024-04-17,Basic,27.67,2,9,0.32,E-commerce,1,False
CUST127895,2023-03-23,2024-04-29,Basic,19.44,2,11,0.29,Education,1,False
CUST127896,2021-04-28,2024-04-07,Basic,17.03,1,12,0.27,Education,2,False
CUST127897,2021-06-20,2024-04-17,Basic,19.48,5,12,0.1,Healthcare,1,False
CUST127898,2022-05-21,2024-04-16,Pro,50.88,2,10,0.14,Real Estate,5,False
CUST127899,2023-10-09,2024-04-24,Enterprise,1319.93,2,8,0.05,Finance,395,False
CUST127900,2021-08-10,2024-04-12,Basic,21.12,3,9,0.2,E-commerce,5,False
CUST127901,2023-02-16,2024-04-13,Pro,48.83,2,11,0.1,Healthcare,5,False
CUST127902,2021-07-07,2024-04-23,Basic,21.12,2,9,0.08,Healthcare,3,False
CUST127903,2023-01-02,2023-10-16,Enterprise,434.64,1,8,0.27,Real Estate,132,True
CUST127904,2024-01-02,2024-04-02,Basic,17.86,2,7,0.3,E-commerce,1,False
CUST127905,2023-03-09,2024-02-08,Basic,17.28,1,13,0.26,E-commerce,1,True
CUST127906,2021-07-14,2023-02-18,Basic,13.37,1,9,0.36,Finance,2,True
CUST127907,2021-05-13,2022-11-09,Basic,16.96,1,12,0.29,Real Estate,4,True
CUST127908,2021-06-23,2024-04-24,Pro,54.53,0,10,0.51,Education,6,False
CUST127909,2023-12-19,2024-04-13,Enterprise,1855.15,4,11,0.3,Finance,384,False
CUST127910,2023-11-12,2024-04-30,Pro,80.65,2,10,0.38,Education,18,True
CUST127911,2022-05-17,2024-04-25,Basic,17.48,1,7,0.27,E-commerce,5,False
CUST127912,2021-07-30,2022-07-20,Pro,78.52,2,9,0.39,Finance,15,True
CUST127913,2023-03-26,2024-04-05,Pro,78.95,3,9,0.12,Real Estate,15,False
CUST127914,2022-09-07,2024-04-23,Pro,65.75,1,9,0.17,Real Estate,9,False
CUST127915,2022-08-17,2024-04-18,Pro,81.61,2,14,0.67,Education,16,False
CUST127916,2024-03-02,2024-04-01,Pro,74.31,4,10,0.27,E-commerce,18,False
CUST127917,2023-08-14,2024-04-05,Pro,61.42,4,7,0.22,Real Estate,12,False
CUST127918,2022-07-02,2024-04-01,Pro,85.79,2,12,0.17,Finance,16,False
CUST127919,2021-11-21,2024-04-10,Basic,21.86,0,14,0.32,Healthcare,5,False
CUST127920,2022-05-19,2024-04-03,Basic,23.95,1,9,0.59,Real Estate,1,False
CUST127921,2024-02-12,2024-04-21,Pro,80.91,4,7,0.16,SaaS,14,False
CUST127922,2021-10-04,2024-04-18,Enterprise,1317.18,1,15,0.31,Finance,291,False
CUST127923,2023-01-02,2024-04-01,Basic,22.77,3,13,0.46,Healthcare,2,False
CUST127924,2022-02-25,2024-04-26,Enterprise,1763.07,2,5,0.49,Education,372,False
CUST127925,2021-09-05,2023-04-11,Basic,21.01,1,8,0.12,Finance,4,True
CUST127926,2023-12-07,2024-04-29,Basic,19.98,1,13,0.36,Finance,2,False
CUST127927,2023-07-19,2024-04-20,Basic,14.32,1,7,0.1,E-commerce,2,False
CUST127928,2023-12-16,2024-04-20,Enterprise,356.95,1,10,0.38,Real Estate,62,False
CUST127929,2023-08-19,2024-04-29,Basic,22.01,2,15,0.23,Finance,4,False
CUST127930,2022-02-22,2024-04-16,Basic,16.19,1,2,0.19,E-commerce,5,False
CUST127931,2021-05-07,2024-04-04,Basic,17.32,1,12,0.35,E-commerce,5,False
CUST127932,2022-04-27,2024-04-16,Pro,49.52,1,10,0.38,Healthcare,5,False
CUST127933,2021-04-27,2022-03-06,Enterprise,1943.87,6,9,0.3,Real Estate,370,True
CUST127934,2022-09-02,2022-11-22,Basic,22.7,2,7,0.44,Healthcare,2,True
CUST127935,2023-02-25,2024-04-18,Pro,58.44,3,17,0.04,E-commerce,9,False
CUST127936,2022-08-21,2023-09-23,Enterprise,331.41,7,13,0.31,E-commerce,90,True
CUST127937,2023-01-08,2024-04-16,Basic,21.57,3,7,0.32,Finance,1,False
CUST127938,2021-08-28,2022-09-05,Pro,67.62,3,8,0.11,Education,11,True
CUST127939,2022-05-29,2024-04-19,Basic,17.97,2,10,0.45,Finance,3,False
CUST127940,2022-03-29,2024-04-28,Basic,21.4,4,7,0.21,E-commerce,4,False
CUST127941,2021-12-24,2023-01-30,Pro,54.47,1,9,0.43,Healthcare,6,True
CUST127942,2022-02-21,2024-04-18,Pro,88.91,3,10,0.32,Finance,19,False
CUST127943,2022-10-26,2024-04-25,Basic,22.97,1,15,0.49,Healthcare,2,False
CUST127944,2023-05-20,2024-04-24,Basic,20.86,1,4,0.4,Real Estate,1,False
CUST127945,2022-02-08,2022-09-13,Enterprise,905.48,2,11,0.25,Real Estate,291,True
CUST127946,2022-05-31,2024-04-07,Pro,72.32,2,11,0.58,Real Estate,12,False
CUST127947,2022-11-25,2024-04-04,Basic,21.56,3,10,0.13,SaaS,2,False
CUST127948,2022-06-04,2024-04-30,Basic,18.35,2,8,0.19,Finance,4,False
CUST127949,2022-09-08,2022-11-11,Basic,19.97,3,10,0.46,SaaS,5,True
CUST127950,2023-08-28,2024-04-13,Basic,20.34,1,12,0.11,Real Estate,1,False
CUST127951,2021-06-19,2024-04-01,Pro,52.4,1,16,0.34,Real Estate,8,False
CUST127952,2022-09-13,2023-09-19,Pro,81.29,1,6,0.0,Healthcare,14,True
CUST127953,2021-04-27,2024-04-02,Basic,26.95,6,10,0.49,SaaS,5,False
CUST127954,2022-02-09,2024-04-06,Pro,87.31,0,22,0.23,Healthcare,16,False
CUST127955,2022-06-02,2024-04-20,Basic,20.87,1,12,0.62,Finance,5,False
CUST127956,2024-03-22,2024-04-27,Pro,66.62,2,8,0.13,Education,9,False
CUST127957,2024-03-21,2024-04-29,Basic,24.16,3,10,0.2,SaaS,1,False
CUST127958,2023-01-03,2024-04-15,Basic,20.75,5,9,0.28,Healthcare,2,False
CUST127959,2023-11-11,2024-04-10,Basic,20.3,3,4,0.4,SaaS,3,False
CUST127960,2022-04-24,2024-04-08,Pro,64.84,1,11,0.28,Finance,15,False
CUST127961,2023-06-10,2024-04-21,Basic,21.43,3,12,0.05,Real Estate,3,False
CUST127962,2021-04-12,2021-06-09,Basic,20.96,3,8,0.11,Real Estate,4,True
CUST127963,2021-09-01,2022-01-13,Basic,21.95,3,8,0.45,E-commerce,3,True
CUST127964,2023-06-29,2024-04-02,Basic,26.44,1,12,0.19,SaaS,2,False
CUST127965,2022-09-15,2024-04-23,Basic,21.55,3,12,0.33,Education,3,False
CUST127966,2023-12-28,2024-04-27,Pro,66.78,1,11,0.1,Finance,11,False
CUST127967,2023-04-12,2024-04-28,Basic,21.2,0,13,0.41,SaaS,5,False
CUST127968,2023-11-23,2024-04-03,Pro,68.63,1,8,0.12,Education,11,True
CUST127969,2021-08-28,2024-04-16,Enterprise,467.48,0,10,0.27,Real Estate,105,False
CUST127970,2024-02-22,2024-04-06,Pro,74.37,2,10,0.58,Education,17,False
CUST127971,2021-10-16,2024-04-14,Pro,56.25,2,7,0.33,Healthcare,9,False
CUST127972,2023-02-14,2024-04-18,Pro,86.32,3,15,0.19,Finance,19,False
CUST127973,2021-05-05,2024-04-27,Enterprise,345.41,0,10,0.33,Education,54,False
CUST127974,2022-10-11,2022-11-29,Basic,16.81,3,12,0.42,Real Estate,2,True
CUST127975,2022-11-21,2023-05-15,Pro,57.89,3,10,0.07,Healthcare,6,True
CUST127976,2024-03-15,2024-04-20,Enterprise,517.56,2,7,0.54,SaaS,166,False
CUST127977,2021-12-13,2022-11-10,Basic,24.85,4,5,0.09,Real Estate,2,True
CUST127978,2021-08-01,2022-11-29,Basic,24.56,2,7,0.14,Finance,3,True
CUST127979,2023-11-22,2024-04-30,Enterprise,1603.12,1,12,0.35,SaaS,485,True
CUST127980,2021-06-01,2024-04-29,Pro,52.68,1,13,0.47,SaaS,5,False
CUST127981,2021-10-04,2024-04-09,Basic,15.65,2,9,0.4,Real Estate,1,False
CUST127982,2023-06-23,2024-04-08,Pro,74.62,3,8,0.16,SaaS,14,False
CUST127983,2023-04-28,2024-04-25,Basic,15.48,0,10,0.33,E-commerce,5,False
CUST127984,2023-09-28,2024-04-25,Basic,24.27,3,10,0.16,Education,1,False
CUST127985,2023-10-11,2024-04-10,Pro,75.21,1,13,0.24,SaaS,12,False
CUST127986,2023-10-05,2024-04-30,Pro,84.38,3,9,0.08,Finance,18,False
CUST127987,2021-08-12,2024-04-18,Pro,58.03,4,12,0.13,E-commerce,11,False
CUST127988,2021-11-10,2024-04-08,Basic,17.38,4,12,0.28,Education,4,False
CUST127989,2021-08-07,2024-04-11,Pro,59.95,1,8,0.3,SaaS,10,False
CUST127990,2021-10-05,2024-04-19,Basic,23.44,0,13,0.55,Healthcare,3,False
CUST127991,2023-12-21,2024-04-30,Pro,54.71,0,7,0.15,Education,8,True
CUST127992,2021-12-06,2022-11-23,Basic,21.18,2,19,0.44,Real Estate,2,True
CUST127993,2021-10-27,2022-08-27,Basic,20.38,3,13,0.2,Real Estate,2,True
CUST127994,2022-04-04,2024-04-08,Enterprise,1745.87,2,12,0.32,SaaS,362,False
CUST127995,2021-11-15,2024-04-28,Basic,20.27,3,10,0.21,SaaS,5,False
CUST127996,2023-12-15,2024-04-09,Pro,67.72,0,15,0.25,SaaS,11,False
CUST127997,2023-09-20,2024-04-25,Basic,22.26,0,6,0.06,Real Estate,1,False
CUST127998,2023-01-27,2024-04-30,Basic,23.42,2,14,0.2,Healthcare,1,False
CUST127999,2023-02-23,2023-06-17,Basic,19.38,5,14,0.22,E-commerce,4,True
CUST128000,2023-12-30,2024-04-09,Pro,59.19,1,7,0.13,Real Estate,11,False
CUST128001,2021-04-16,2024-04-26,Basic,19.29,2,12,0.36,E-commerce,1,False
CUST128002,2024-03-23,2024-04-25,Pro,49.71,1,9,0.28,SaaS,6,False
CUST128003,2021-10-30,2024-04-16,Pro,69.11,2,10,0.27,SaaS,17,False
CUST128004,2023-03-05,2024-04-02,Basic,17.73,2,12,0.68,E-commerce,3,False
CUST128005,2023-09-07,2024-04-20,Basic,23.31,1,10,0.3,Real Estate,4,False
CUST128006,2023-09-29,2024-04-05,Basic,18.23,1,8,0.18,SaaS,4,False
CUST128007,2022-03-31,2024-04-05,Enterprise,266.49,2,10,0.35,Healthcare,54,False
CUST128008,2023-03-04,2024-04-02,Basic,21.05,3,13,0.7,E-commerce,2,False
CUST128009,2023-09-08,2024-04-12,Basic,19.78,4,3,0.46,SaaS,4,False
CUST128010,2023-09-12,2024-04-19,Basic,22.28,2,4,0.11,Real Estate,1,False
CUST128011,2021-07-03,2021-10-01,Pro,52.62,1,10,0.22,Finance,5,True
CUST128012,2021-04-26,2021-06-05,Pro,72.07,0,6,0.51,Finance,13,True
CUST128013,2022-04-18,2024-04-25,Enterprise,707.26,5,10,0.37,E-commerce,224,False
CUST128014,2021-05-23,2024-04-03,Enterprise,408.95,3,12,0.22,Finance,62,False
CUST128015,2021-11-07,2024-04-17,Basic,14.66,1,7,0.49,Education,2,False
CUST128016,2021-09-16,2021-12-06,Basic,18.66,4,11,0.22,Real Estate,1,True
CUST128017,2021-07-28,2024-04-28,Pro,49.31,0,8,0.49,Healthcare,5,False
CUST128018,2024-03-22,2024-04-20,Enterprise,1553.04,2,10,0.43,Real Estate,412,False
CUST128019,2023-08-24,2024-04-27,Basic,18.69,2,11,0.53,SaaS,5,False
CUST128020,2024-02-19,2024-04-20,Basic,20.41,2,13,0.3,Real Estate,3,False
CUST128021,2021-07-17,2024-04-24,Enterprise,1681.13,1,9,0.19,SaaS,331,False
CUST128022,2023-01-01,2024-04-03,Basic,13.94,3,13,0.39,Finance,4,False
CUST128023,2022-01-04,2024-04-07,Basic,19.66,0,15,0.26,Education,1,False
CUST128024,2023-09-02,2024-04-01,Enterprise,1579.45,3,11,0.3,E-commerce,298,False
CUST128025,2024-01-28,2024-04-25,Pro,68.08,6,11,0.32,Real Estate,15,False
CUST128026,2022-11-16,2023-12-06,Basic,18.63,2,9,0.19,Finance,4,True
CUST128027,2023-11-13,2024-04-05,Basic,18.79,3,10,0.24,Healthcare,5,False
CUST128028,2022-08-01,2024-04-10,Basic,23.58,1,6,0.47,Healthcare,4,False
CUST128029,2022-11-27,2024-04-09,Enterprise,462.95,3,5,0.41,Finance,76,False
CUST128030,2024-02-20,2024-04-30,Enterprise,353.73,3,5,0.2,Real Estate,62,True
CUST128031,2023-09-21,2024-04-30,Pro,91.12,4,9,0.58,Finance,18,True
CUST128032,2023-09-07,2024-04-10,Basic,22.48,1,5,0.21,E-commerce,2,False
CUST128033,2021-05-22,2024-04-02,Basic,20.86,1,9,0.23,Finance,3,False
CUST128034,2021-07-11,2024-04-11,Pro,88.55,2,9,0.07,Finance,17,False
